split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,description_variant,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E34,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_003,24,依据文档DOC_E34_TERMS：1) 投保记录显示选择长期照护附加责任（满足第三条，期限24个月）；2) 核保确认未选择费用垫付责任（不触发第四条例外限制）。综合跨句指代与条件优先级，适用结果为24个月。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4242,json_schema,1023,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""依据文档DOC_E34_TERMS：1) 投保记录显示选择长期照护附加责任（满足第三条，期限24个月）；2) 核保确认未选择费用垫付责任（不触发第四条例外限制）。综合跨句指代与条件优先级，适用结果为24个月。""
}",,,,,,MASKED,True,CAND_003,24,True
test,E34,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_002,18,根据文档DOC_E34_TERMS，投保方案选择了长期照护附加责任（第五条），且核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月；第四条限制该调整不适用于同时选择费用垫付责任的方案。因本案不满足第四条的排除条件，故适用第三条规则，最终期限为24个月。OPTION_B的display_value为18与推导,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,5423,json_schema,969,122,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E34_TERMS，投保方案选择了长期照护附加责任（第五条），且核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月；第四条限制该调整不适用于同时选择费用垫付责任的方案。因本案不满足第四条的排除条件，故适用第三条规则，最终期限为24个月。OPTION_B的display_value为18与推导""
}",,,,,,SHUFFLED,True,CAND_003,24,False
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_B,CAND_001,18,根据文档DOC_E35_TERMS第五条，延长期限规则仅适用于被保险人年龄不超过60周岁时。案件上下文确认被保险人为58周岁（满足条件），但第七条补充确认明确指出‘未选择前款所称境外就医责任’。因此第四条组合规则不适用。适用第三条例外规则（癌症门诊扩展责任），保险期限为18个月。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4875,json_schema,1055,104,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E35_TERMS第五条，延长期限规则仅适用于被保险人年龄不超过60周岁时。案件上下文确认被保险人为58周岁（满足条件），但第七条补充确认明确指出‘未选择前款所称境外就医责任’。因此第四条组合规则不适用。适用第三条例外规则（癌症门诊扩展责任），保险期限为18个月。""
}",,,,,,MASKED,True,CAND_001,18,True
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_002,12,根据文档DOC_E35_TERMS，被保险人年龄58周岁（满足第五条不超过60周岁的条件），且仅选择癌症门诊扩展责任（未选境外就医）。依据第三条例外规则，保险期限应为18个月。OPTION_C的display_value为12，与推导结果不符；但指令要求选择语义适用的option_id。经核对formally_safe_candidates定义：OPTION,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4962,json_schema,1001,111,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据文档DOC_E35_TERMS，被保险人年龄58周岁（满足第五条不超过60周岁的条件），且仅选择癌症门诊扩展责任（未选境外就医）。依据第三条例外规则，保险期限应为18个月。OPTION_C的display_value为12，与推导结果不符；但指令要求选择语义适用的option_id。经核对formally_safe_candidates定义：OPTION""
}",,,,,,SHUFFLED,True,CAND_001,18,False
test,E36,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_002,18,依据文档 DOC_E36_TERMS 第五条，慢病管理附加责任已在承保前取消；第六条规定被取消的附加责任不参与保险期限计算。因此仅计算远程问诊附加责任。根据第二条，选择远程问诊附加责任时保险期限为 18 个月。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3915,json_schema,1015,88,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""依据文档 DOC_E36_TERMS 第五条，慢病管理附加责任已在承保前取消；第六条规定被取消的附加责任不参与保险期限计算。因此仅计算远程问诊附加责任。根据第二条，选择远程问诊附加责任时保险期限为 18 个月。""
}",,,,,,MASKED,True,CAND_002,18,True
test,E36,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_003,24,根据文档DOC_E36_TERMS，产品A基础期限为12个月（第一条）。选择远程问诊附加责任时调整为18个月（第二条）。选择慢病管理且未取消时为24个月（第三条）。投保申请勾选了远程问诊，曾预选慢病管理但核保确认显示慢病管理已在承保前取消（第五条），且被取消的责任不参与计算（第六条）。因此，仅生效的附加责任为远程问诊，保险期限应调整为18个月。OPTION_,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,5496,json_schema,963,132,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E36_TERMS，产品A基础期限为12个月（第一条）。选择远程问诊附加责任时调整为18个月（第二条）。选择慢病管理且未取消时为24个月（第三条）。投保申请勾选了远程问诊，曾预选慢病管理但核保确认显示慢病管理已在承保前取消（第五条），且被取消的责任不参与计算（第六条）。因此，仅生效的附加责任为远程问诊，保险期限应调整为18个月。OPTION_""}",,,,,,SHUFFLED,True,CAND_002,18,False
test,E37,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_003,24,文档DOC_E37_TERMS第二条明确判定规则引擎输出为DURATION-CODE-REMOTE，且慢病管理附加责任已取消（不匹配DURATION-CODE-CHRONIC），无有效附加责任情形不匹配DURATION-CODE-BASE。根据第三条，月数由候选修复表维护。在给定选项中，OPTION_A的display_value(24)为唯一符合远程问诊（,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,6617,json_schema,955,115,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E37_TERMS第二条明确判定规则引擎输出为DURATION-CODE-REMOTE，且慢病管理附加责任已取消（不匹配DURATION-CODE-CHRONIC），无有效附加责任情形不匹配DURATION-CODE-BASE。根据第三条，月数由候选修复表维护。在给定选项中，OPTION_A的display_value(24)为唯一符合远程问诊（"" }",,,,,,MASKED,True,CAND_002,18,False
test,E37,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,24,文档DOC_E37_TERMS第二条明确界定DURATION-CODE-REMOTE适用于保留远程问诊附加责任的情形，而本案符合该条件；其他代码（CHRONIC、BASE）因附加责任状态不匹配被排除。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3856,json_schema,915,79,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E37_TERMS第二条明确界定DURATION-CODE-REMOTE适用于保留远程问诊附加责任的情形，而本案符合该条件；其他代码（CHRONIC、BASE）因附加责任状态不匹配被排除。""
}",,,,,,SHUFFLED,True,CAND_002,18,False
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,62,案件核保受理日为2026年8月20日，处于DOC_E14_CURRENT（生效期2026-08-01至2026-08-31）有效期内，且DOC_E14_FUTURE（生效期2026-09-01起）尚未生效。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即DOC_E14_CURRENT规定的62周岁。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5800,json_schema,1400,139,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件核保受理日为2026年8月20日，处于DOC_E14_CURRENT（生效期2026-08-01至2026-08-31）有效期内，且DOC_E14_FUTURE（生效期2026-09-01起）尚未生效。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即DOC_E14_CURRENT规定的62周岁。""
}",,,,,,MASKED,True,CAND_002,62,True
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,66,案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即夏季版。夏季版一般规则为62周岁，且无,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,6291,json_schema,1347,148,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即夏季版。夏季版一般规则为62周岁，且无"" }",,,,,,SHUFFLED,True,CAND_002,62,False
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但第三条明确规定8月1日前已进入核保流程的申请仍按进入当日有效版本处理，故不适用68周岁。因此正确数值为64，对应OPTION_A。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,6208,json_schema,1396,146,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但第三条明确规定8月1日前已进入核保流程的申请仍按进入当日有效版本处理，故不适用68周岁。因此正确数值为64，对应OPTION_A。""
}",,,,,,MASKED,True,CAND_003,64,True
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（有效至2026-07-31）。根据DOC_E15_JULY第二条，最高投保年龄为64周岁。DOC_E15_AUGUST规定8月1日前进入核保的申请按当日有效版本处理，故排除OPTION_B和OPTION_C。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5038,json_schema,1343,119,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（有效至2026-07-31）。根据DOC_E15_JULY第二条，最高投保年龄为64周岁。DOC_E15_AUGUST规定8月1日前进入核保的申请按当日有效版本处理，故排除OPTION_B和OPTION_C。""
}",,,,,,SHUFFLED,True,CAND_003,64,True
test,E16,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,67,案件核保受理日（2026-09-20）早于备案完成日（2026-10-01）。根据文档第四条，未完成备案的批单不得适用；根据文档第二条，在备案完成日前仍按当前备案条款承保，最高投保年龄为 67 周岁。客户未提交连续续保证明，不满足第三条例外条件。因此适用值为 67。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5335,json_schema,991,122,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件核保受理日（2026-09-20）早于备案完成日（2026-10-01）。根据文档第四条，未完成备案的批单不得适用；根据文档第二条，在备案完成日前仍按当前备案条款承保，最高投保年龄为 67 周岁。客户未提交连续续保证明，不满足第三条例外条件。因此适用值为 67。""
}",,,,,,MASKED,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,64,核保受理日2026-09-20在备案完成日2026-10-01之前，根据第四条及第二条，必须适用当前备案版本（67周岁）。宣传材料（72）无效；续保例外（64）因客户未提交证明而不满足条件。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4468,json_schema,940,99,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""核保受理日2026-09-20在备案完成日2026-10-01之前，根据第四条及第二条，必须适用当前备案版本（67周岁）。宣传材料（72）无效；续保例外（64）因客户未提交证明而不满足条件。""
}",,,,,,SHUFFLED,True,CAND_002,67,False
test,E17,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_003,58,文档 DOC_E17_TERMS 发布于 2026-09-18，生效于案件受理日 2026-09-25。文档明确排除营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3），仅采用备案系统返回的 AGE-BAND-G2。根据形式效果分析，OPTION_A (58) 为唯一与给定文档约束及最小编辑原则一致的候选值。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5554,json_schema,961,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 发布于 2026-09-18，生效于案件受理日 2026-09-25。文档明确排除营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3），仅采用备案系统返回的 AGE-BAND-G2。根据形式效果分析，OPTION_A (58) 为唯一与给定文档约束及最小编辑原则一致的候选值。""
}",,,,,,MASKED,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,58,DOC_E17_TERMS 权威且生效（2026-09-18），明确排除营销草案和续保通道，仅采纳备案系统返回的 AGE-BAND-G2。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3577,json_schema,923,74,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""DOC_E17_TERMS 权威且生效（2026-09-18），明确排除营销草案和续保通道，仅采纳备案系统返回的 AGE-BAND-G2。""
}",,,,,,SHUFFLED,True,CAND_002,63,False
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,0,案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障连续有效、且在30日内（第20日）提交了连续保障证明。根据第六条及第三条，满足条件的例外规则优先于一般规则（第二条），因此等待期应适用例外规则的0天，而非一般规则的90天或限制规则的30天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4939,json_schema,1037,112,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障连续有效、且在30日内（第20日）提交了连续保障证明。根据第六条及第三条，满足条件的例外规则优先于一般规则（第二条），因此等待期应适用例外规则的0天，而非一般规则的90天或限制规则的30天。""
}",,,,,,MASKED,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,90,案件事实（第五条）明确满足第三条例外规则的所有条件：1. 由合作单位团体计划转入；2. 原保障至新合同生效日前一日仍有效；3. 连续保障证明在第20日提交（在30日内）。根据第六条目标数值及第三条例外规则优先于第二条一般规则的指令，应适用例外规则将等待期设为0天。OPTION_B的display_value为90，与推导结果0不符，故排除；OPTION_A和,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5613,json_schema,982,131,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实（第五条）明确满足第三条例外规则的所有条件：1. 由合作单位团体计划转入；2. 原保障至新合同生效日前一日仍有效；3. 连续保障证明在第20日提交（在30日内）。根据第六条目标数值及第三条例外规则优先于第二条一般规则的指令，应适用例外规则将等待期设为0天。OPTION_B的display_value为90，与推导结果0不符，故排除；OPTION_A和""
}",,,,,,SHUFFLED,True,CAND_002,0,False
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_B,CAND_001,15,案件事实为出生后第46日投保，满足'超过30日但不超过90日'的条件，且健康告知无异常、无既往重大疾病记录。根据文档第四条例外规则，等待期应为15天。选项B值为15，符合规则。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4104,json_schema,1026,88,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实为出生后第46日投保，满足'超过30日但不超过90日'的条件，且健康告知无异常、无既往重大疾病记录。根据文档第四条例外规则，等待期应为15天。选项B值为15，符合规则。""
}",,,,,,MASKED,True,CAND_001,15,True
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_002,0,案件事实（出生后第46日投保）满足文档DOC_E25_TERMS第四条‘延迟投保规则’的适用条件（30日至90日内、健康告知无异常、无既往重疾），该规则优先于第二条一般规则。因此等待期应为15天，对应OPTION_C的display_value。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4349,json_schema,972,97,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（出生后第46日投保）满足文档DOC_E25_TERMS第四条‘延迟投保规则’的适用条件（30日至90日内、健康告知无异常、无既往重疾），该规则优先于第二条一般规则。因此等待期应为15天，对应OPTION_C的display_value。""
}",,,,,,SHUFFLED,True,CAND_001,15,False
test,E26,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,30,案件事实为团体转入且原保障未中断，连续保障证明在第18日提交（属于第16日至第30日的逾期补交区间）并经核保确认有效。根据文档DOC_E26_TERMS第三条‘逾期补交规则’，此情形下等待期按30天处理，且该规则优先于一般规则；第五条解释也明确逾期不得按0天处理。因此适用值为30。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5426,json_schema,1026,123,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实为团体转入且原保障未中断，连续保障证明在第18日提交（属于第16日至第30日的逾期补交区间）并经核保确认有效。根据文档DOC_E26_TERMS第三条‘逾期补交规则’，此情形下等待期按30天处理，且该规则优先于一般规则；第五条解释也明确逾期不得按0天处理。因此适用值为30。""
}",,,,,,MASKED,True,CAND_002,30,True
test,E26,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,0,案件事实为团体转入且原保障未中断，但连续保障证明在第18日提交（逾期），属于第三条‘逾期补交规则’适用范围。该规则明确等待期按30天处理，并优先于一般规则及第二条的0天规则。第五条进一步确认逾期不得按0天处理。因此适用OPTION_B（值30）。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4612,json_schema,974,105,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实为团体转入且原保障未中断，但连续保障证明在第18日提交（逾期），属于第三条‘逾期补交规则’适用范围。该规则明确等待期按30天处理，并优先于一般规则及第二条的0天规则。第五条进一步确认逾期不得按0天处理。因此适用OPTION_B（值30）。""
}",,,,,,SHUFFLED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_B,CAND_001,0,文档 DOC_E27_TERMS 第一条明确记载“本次申请由团体计划转入，原保障未中断”。根据第三条“本体更新只采用等待期规则代码对应的候选修复”及第二条关于 WAIT-CODE-LATE-PROOF 的上下文（通常指因证明提交延迟导致的一般性规则触发，而非适用豁免或无证明情况），结合文档中“连续保障未中断”这一关键事实，该情形应适用等待期豁免规则。在保险核,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5527,json_schema,953,127,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E27_TERMS 第一条明确记载“本次申请由团体计划转入，原保障未中断”。根据第三条“本体更新只采用等待期规则代码对应的候选修复”及第二条关于 WAIT-CODE-LATE-PROOF 的上下文（通常指因证明提交延迟导致的一般性规则触发，而非适用豁免或无证明情况），结合文档中“连续保障未中断”这一关键事实，该情形应适用等待期豁免规则。在保险核""}",,,,,,MASKED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,90,案件上下文显示规则引擎返回 WAIT-CODE-LATE-PROOF。文档 DOC_E27_TERMS 第二条明确指出 WAIT-CODE-WAIVER 仅适用于准时提交证明，WAIT-CODE-GENERAL 仅适用于无有效团体转入证明。当前情况为‘原保障未中断’且提交了连续保障证明（标记 D_PLUS_18），不符合上述两个例外代码的定义，因此应适用默认,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5198,json_schema,911,117,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件上下文显示规则引擎返回 WAIT-CODE-LATE-PROOF。文档 DOC_E27_TERMS 第二条明确指出 WAIT-CODE-WAIVER 仅适用于准时提交证明，WAIT-CODE-GENERAL 仅适用于无有效团体转入证明。当前情况为‘原保障未中断’且提交了连续保障证明（标记 D_PLUS_18），不符合上述两个例外代码的定义，因此应适用默认""
  }",,,,,,SHUFFLED,True,CAND_002,30,False
test,E34,CROSS_SENTENCE_SCOPE,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_003,24,依据文档DOC_E34_TERMS：1) 投保记录显示选择长期照护附加责任（满足第三条，期限24个月）；2) 核保确认未选择费用垫付责任（不触发第四条例外限制）。综合跨句指代与条件优先级，适用结果为24个月。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4389,json_schema,1023,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""依据文档DOC_E34_TERMS：1) 投保记录显示选择长期照护附加责任（满足第三条，期限24个月）；2) 核保确认未选择费用垫付责任（不触发第四条例外限制）。综合跨句指代与条件优先级，适用结果为24个月。""
}",,,,,,MASKED,True,CAND_003,24,True
test,E34,CROSS_SENTENCE_SCOPE,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_002,18,根据文档DOC_E34_TERMS，投保方案选择了长期照护附加责任（第五条），且核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月；第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案。由于本案仅选择长期照护而未选费用垫付，故适用第三条的24个月规则，而非第四条的18个月或第二条的12个月。选项B的元,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,6002,json_schema,969,131,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E34_TERMS，投保方案选择了长期照护附加责任（第五条），且核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月；第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案。由于本案仅选择长期照护而未选费用垫付，故适用第三条的24个月规则，而非第四条的18个月或第二条的12个月。选项B的元""
}",,,,,,SHUFFLED,True,CAND_003,24,False
test,E35,CROSS_SENTENCE_SCOPE,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_001,18,依据文档DOC_E35_TERMS：一般规则（未选扩展责任）为12个月；例外规则（选癌症门诊）调整为18个月；组合规则（同时选癌症和境外就医）为24个月。作用域限制规定延长期限仅适用于被保险人年龄不超过60周岁。本案被保险人58周岁（满足<=60），且勾选了癌症门诊扩展责任，未选择境外就医责任。因此适用例外规则而非组合规则，结果为18个月。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5757,json_schema,1055,133,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""依据文档DOC_E35_TERMS：一般规则（未选扩展责任）为12个月；例外规则（选癌症门诊）调整为18个月；组合规则（同时选癌症和境外就医）为24个月。作用域限制规定延长期限仅适用于被保险人年龄不超过60周岁。本案被保险人58周岁（满足<=60），且勾选了癌症门诊扩展责任，未选择境外就医责任。因此适用例外规则而非组合规则，结果为18个月。""
}",,,,,,MASKED,True,CAND_001,18,True
test,E35,CROSS_SENTENCE_SCOPE,5,20260824,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_001,18,根据文档DOC_E35_TERMS：1. 被保险人勾选癌症门诊扩展责任（满足第三条，基础18个月）；2. 未选择境外就医责任（不满足第四条组合规则）；3. 被保险人年龄58周岁且不超过60周岁（满足第五条延长期限适用条件）。综合判断，保险期限应为18个月。OPTION_C的display_value为'18'，与推导结果一致。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5287,json_schema,1001,122,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据文档DOC_E35_TERMS：1. 被保险人勾选癌症门诊扩展责任（满足第三条，基础18个月）；2. 未选择境外就医责任（不满足第四条组合规则）；3. 被保险人年龄58周岁且不超过60周岁（满足第五条延长期限适用条件）。综合判断，保险期限应为18个月。OPTION_C的display_value为'18'，与推导结果一致。""
}",,,,,,SHUFFLED,True,CAND_001,18,True
test,E36,CROSS_SENTENCE_SCOPE,5,20260824,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_002,18,文档DOC_E36_TERMS第五条确认慢病管理已取消，第六条规定被取消责任不参与计算；第四条确认远程问诊有效。根据第二条，选择远程问诊时期限为18个月。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3486,json_schema,1015,72,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E36_TERMS第五条确认慢病管理已取消，第六条规定被取消责任不参与计算；第四条确认远程问诊有效。根据第二条，选择远程问诊时期限为18个月。""
}",,,,,,MASKED,True,CAND_002,18,True
