split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct,audit_class,audit_confidence,audit_explanation,reason_oracle_mentions,reason_oracle_positive,reason_oracle_negative,reason_oracle_score,reason_selected_mentions,reason_selected_positive,reason_selected_negative,reason_selected_score,oracle_excerpts,selected_excerpts
test,E34,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_003,24,根据formal_policy，事实为long_term_care_addon_selected=true且expense_advance_selected=false。规则E34_LONG_TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3331,json_schema,1649,99,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据formal_policy，事实为long_term_care_addon_selected=true且expense_advance_selected=false。规则E34_LONG_TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该""
  }",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,0,14,2,6,0,14,TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为2 || 4。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该,TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为2 || 4。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该
test,E34,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_003,24,硬门禁：规则E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E34_LONG_TERM_CARE_EXTENSION,24,1,DETERMINISTIC_SELECT,False,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择,E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择
test,E34,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_003,24,文档DOC_E34_TERMS生效日期为2026-08-01，覆盖案件时间。根据第七条目标数值及跨句指代要求，需综合第五条（勾选长期照护）与第六条（未选费用垫付）。第三条规定选择长期照护时期限为24个月；第四条虽提及同时选择费用垫付的例外，但本案不满足该条件。因此适用第三条规则，结果为24个月。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3526,json_schema,969,121,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，覆盖案件时间。根据第七条目标数值及跨句指代要求，需综合第五条（勾选长期照护）与第六条（未选费用垫付）。第三条规定选择长期照护时期限为24个月；第四条虽提及同时选择费用垫付的例外，但本案不满足该条件。因此适用第三条规则，结果为24个月。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,0,14,2,6,0,14,（勾选长期照护）与第六条（未选费用垫付）。第三条规定选择长期照护时期限为24个月；第四条虽提及同时选择费用垫付的例外，但本案不满足该条件。因此适用第 || 及同时选择费用垫付的例外，但本案不满足该条件。因此适用第三条规则，结果为24个月。,（勾选长期照护）与第六条（未选费用垫付）。第三条规定选择长期照护时期限为24个月；第四条虽提及同时选择费用垫付的例外，但本案不满足该条件。因此适用第 || 及同时选择费用垫付的例外，但本案不满足该条件。因此适用第三条规则，结果为24个月。
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,DIRECT_FREE,SELECTED,OPTION_B,CAND_001,18,根据DOC_E35_TERMS第五条，年龄超过60周岁按基础保障（第二条，12个月）；该被保险人58周岁（未超60），适用第三条癌症门诊扩展责任规则（18个月）；第七条确认未选境外就医，故不适用第四条。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2776,json_schema,703,90,stop,"{
  ""abstain"": false,
  ""value"": ""18"",
  ""reason"": ""根据DOC_E35_TERMS第五条，年龄超过60周岁按基础保障（第二条，12个月）；该被保险人58周岁（未超60），适用第三条癌症门诊扩展责任规则（18个月）；第七条确认未选境外就医，故不适用第四条。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,个月）；该被保险人58周岁（未超60），适用第三条癌症门诊扩展责任规则（18个月）；第七条确认未选境外就医，故不适用第四条。,个月）；该被保险人58周岁（未超60），适用第三条癌症门诊扩展责任规则（18个月）；第七条确认未选境外就医，故不适用第四条。
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,VALUE_ENUM,SELECTED,OPTION_B,CAND_001,18,根据DOC_E35_TERMS第五条，延长期限适用条件为被保险人年龄不超过60周岁（本案58岁满足）；根据第三条，选择癌症门诊扩展责任时期限为18个月；根据第七条，未选择境外就医责任，故不适用第四条的24个月组合规则。综合判定值为18。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2879,json_schema,707,98,stop,"{
  ""abstain"": false,
  ""value"": ""18"",
  ""reason"": ""根据DOC_E35_TERMS第五条，延长期限适用条件为被保险人年龄不超过60周岁（本案58岁满足）；根据第三条，选择癌症门诊扩展责任时期限为18个月；根据第七条，未选择境外就医责任，故不适用第四条的24个月组合规则。综合判定值为18。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,2,8,2,6,2,8,超过60周岁（本案58岁满足）；根据第三条，选择癌症门诊扩展责任时期限为18个月；根据第七条，未选择境外就医责任，故不适用第四条的24个月组合规则。 || 七条，未选择境外就医责任，故不适用第四条的24个月组合规则。综合判定值为18。,超过60周岁（本案58岁满足）；根据第三条，选择癌症门诊扩展责任时期限为18个月；根据第七条，未选择境外就医责任，故不适用第四条的24个月组合规则。 || 七条，未选择境外就医责任，故不适用第四条的24个月组合规则。综合判定值为18。
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_001,18,根据文档DOC_E35_TERMS，第三条规定选择癌症门诊扩展责任时保险期限为18个月；第五条规定该延长期限仅在被保险人年龄不超过60周岁时适用。案件上下文中被保险人58周岁且未选择境外就医责任（不触发第四条24个月规则），满足第三条和第五条条件，故适用18个月。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3074,json_schema,799,104,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E35_TERMS，第三条规定选择癌症门诊扩展责任时保险期限为18个月；第五条规定该延长期限仅在被保险人年龄不超过60周岁时适用。案件上下文中被保险人58周岁且未选择境外就医责任（不触发第四条24个月规则），满足第三条和第五条条件，故适用18个月。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,2,4,0,10,2,4,0,10,档DOC_E35_TERMS，第三条规定选择癌症门诊扩展责任时保险期限为18个月；第五条规定该延长期限仅在被保险人年龄不超过60周岁时适用。案件上下 || 境外就医责任（不触发第四条24个月规则），满足第三条和第五条条件，故适用18个月。,档DOC_E35_TERMS，第三条规定选择癌症门诊扩展责任时保险期限为18个月；第五条规定该延长期限仅在被保险人年龄不超过60周岁时适用。案件上下 || 境外就医责任（不触发第四条24个月规则），满足第三条和第五条条件，故适用18个月。
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,18,依据文档DOC_E35_TERMS：1. 被保险人勾选癌症门诊扩展责任（第三条适用，基础期限18个月）；2. 未选择境外就医责任（第四条组合规则不适用，不叠加至24个月）；3. 被保险人年龄58周岁（第五条限制条件满足，延长期限有效）。综合判定保险期限为18个月。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3442,json_schema,1275,109,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""依据文档DOC_E35_TERMS：1. 被保险人勾选癌症门诊扩展责任（第三条适用，基础期限18个月）；2. 未选择境外就医责任（第四条组合规则不适用，不叠加至24个月）；3. 被保险人年龄58周岁（第五条限制条件满足，延长期限有效）。综合判定保险期限为18个月。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,2,3,1,5,2,3,1,5,5_TERMS：1. 被保险人勾选癌症门诊扩展责任（第三条适用，基础期限18个月）；2. 未选择境外就医责任（第四条组合规则不适用，不叠加至24个月 || 险人年龄58周岁（第五条限制条件满足，延长期限有效）。综合判定保险期限为18个月。,5_TERMS：1. 被保险人勾选癌症门诊扩展责任（第三条适用，基础期限18个月）；2. 未选择境外就医责任（第四条组合规则不适用，不叠加至24个月 || 险人年龄58周岁（第五条限制条件满足，延长期限有效）。综合判定保险期限为18个月。
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_001,18,根据文档DOC_E35_TERMS及formal_policy：事实为选择癌症门诊扩展责任(cancer_outpatient_extension_selected=true)、未选择境外就医责任(overseas_medical_selected=false)、被保险人年龄58周岁(insured_age=58)。规则E35_CANCER_OUTPATI_,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3344,json_schema,1857,95,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E35_TERMS及formal_policy：事实为选择癌症门诊扩展责任(cancer_outpatient_extension_selected=true)、未选择境外就医责任(overseas_medical_selected=false)、被保险人年龄58周岁(insured_age=58)。规则E35_CANCER_OUTPATI_""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,0,0,0,0,0,0,0,0,,
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_001,18,硬门禁：规则E35_CANCER_OUTPATIENT_EXTENSION唯一允许值=['18']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E35_CANCER_OUTPATIENT_EXTENSION,18,1,DETERMINISTIC_SELECT,False,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,_CANCER_OUTPATIENT_EXTENSION唯一允许值=['18']，唯一存活候选直接选择,_CANCER_OUTPATIENT_EXTENSION唯一允许值=['18']，唯一存活候选直接选择
test,E35,CROSS_SENTENCE_SCOPE,4,20260823,OPTION_DESCRIPTION,SELECTED,OPTION_B,CAND_001,18,根据文档DOC_E35_TERMS，被保险人年龄为58周岁（满足第五条不超过60周岁的条件），选择了癌症门诊扩展责任（第三条适用），且未选择境外就医责任（第四条不适用）。因此保险期限应按第三条确定为18个月。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2628,json_schema,1001,83,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E35_TERMS，被保险人年龄为58周岁（满足第五条不超过60周岁的条件），选择了癌症门诊扩展责任（第三条适用），且未选择境外就医责任（第四条不适用）。因此保险期限应按第三条确定为18个月。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,1,2,1,2,1,2,用），且未选择境外就医责任（第四条不适用）。因此保险期限应按第三条确定为18个月。,用），且未选择境外就医责任（第四条不适用）。因此保险期限应按第三条确定为18个月。
test,E14,TEMPORAL_VERSION,5,20260824,DIRECT_FREE,SELECTED,OPTION_C,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3845,json_schema,1048,139,stop,"{
  ""abstain"": false,
  ""value"": ""62"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。,第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。
test,E14,TEMPORAL_VERSION,5,20260824,VALUE_ENUM,SELECTED,OPTION_C,CAND_002,62,核保受理日（2026-08-20）处于 DOC_E14_CURRENT 生效区间内，且 DOC_E14_FUTURE 尚未生效。DOC_E14_CURRENT 第二条规定最高投保年龄为 62 周岁。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2679,json_schema,1052,87,stop,"{
  ""abstain"": false,
  ""value"": ""62"",
  ""reason"": ""核保受理日（2026-08-20）处于 DOC_E14_CURRENT 生效区间内，且 DOC_E14_FUTURE 尚未生效。DOC_E14_CURRENT 第二条规定最高投保年龄为 62 周岁。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,E 尚未生效。DOC_E14_CURRENT 第二条规定最高投保年龄为 62 周岁。,E 尚未生效。DOC_E14_CURRENT 第二条规定最高投保年龄为 62 周岁。
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，未满足条件。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应适用受理日有效版本（即DOC_E14_CURRENT），其一般规则规定最高为,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4024,json_schema,1144,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，未满足条件。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应适用受理日有效版本（即DOC_E14_CURRENT），其一般规则规定最高为""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,0,0,0,0,0,0,0,0,,
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_002,62,案件核保受理日为2026年8月20日。DOC_E14_CURRENT生效期为2026-08-01至2026-08-31，覆盖受理日，规定最高投保年龄为62周岁。DOC_E14_FUTURE生效日为2026-09-01，晚于受理日，根据文档第四条及案件上下文（需确定当前适用），不适用。因此适用值为62，对应OPTION_C。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4063,json_schema,1617,137,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件核保受理日为2026年8月20日。DOC_E14_CURRENT生效期为2026-08-01至2026-08-31，覆盖受理日，规定最高投保年龄为62周岁。DOC_E14_FUTURE生效日为2026-09-01，晚于受理日，根据文档第四条及案件上下文（需确定当前适用），不适用。因此适用值为62，对应OPTION_C。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,2,3,1,5,2,3,1,5,026-08-01至2026-08-31，覆盖受理日，规定最高投保年龄为62周岁。DOC_E14_FUTURE生效日为2026-09-01，晚于受理 || 理日，根据文档第四条及案件上下文（需确定当前适用），不适用。因此适用值为62，对应OPTION_C。,026-08-01至2026-08-31，覆盖受理日，规定最高投保年龄为62周岁。DOC_E14_FUTURE生效日为2026-09-01，晚于受理 || 理日，根据文档第四条及案件上下文（需确定当前适用），不适用。因此适用值为62，对应OPTION_C。
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,62,"核保受理日2026-08-20在DOC_E14_CURRENT生效期[2026-08-01, 2026-08-31]内，且非团体转入例外。根据formal_policy规则E14_CURRENT_EFFECTIVE_VERSION（优先级300），适用最高投保年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。",OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3865,json_schema,2087,127,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""核保受理日2026-08-20在DOC_E14_CURRENT生效期[2026-08-01, 2026-08-31]内，且非团体转入例外。根据formal_policy规则E14_CURRENT_EFFECTIVE_VERSION（优先级300），适用最高投保年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,2,1,0,4,2,1,0,4,_EFFECTIVE_VERSION（优先级300），适用最高投保年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。 || 年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。,_EFFECTIVE_VERSION（优先级300），适用最高投保年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。 || 年龄为62。DOC_E14_FUTURE尚未生效。OPTION_C对应值62。
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,62,硬门禁：规则E14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E14_CURRENT_EFFECTIVE_VERSION,62,1,DETERMINISTIC_SELECT,False,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择,14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择
test,E14,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_002,62,案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季现行版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月修订版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版一般规则62周岁,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3790,json_schema,1347,145,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季现行版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月修订版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版一般规则62周岁""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,4_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版一般规则62周岁,4_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版一般规则62周岁
test,E15,TEMPORAL_VERSION,5,20260824,DIRECT_FREE,SELECTED,OPTION_A,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31），其规定最高投保年龄为64周岁；DOC_E15_AUGUST虽于8月1日生效，但仅适用于8月1日及以后进入核保流程的申请。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3431,json_schema,1044,121,stop,"{
  ""abstain"": false,
  ""value"": ""64"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31），其规定最高投保年龄为64周岁；DOC_E15_AUGUST虽于8月1日生效，但仅适用于8月1日及以后进入核保流程的申请。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,生效期2026-07-01至2026-07-31），其规定最高投保年龄为64周岁；DOC_E15_AUGUST虽于8月1日生效，但仅适用于8月1日及,生效期2026-07-01至2026-07-31），其规定最高投保年龄为64周岁；DOC_E15_AUGUST虽于8月1日生效，但仅适用于8月1日及
test,E15,TEMPORAL_VERSION,5,20260824,VALUE_ENUM,SELECTED,OPTION_A,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3354,json_schema,1048,118,stop,"{
  ""abstain"": false,
  ""value"": ""64"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,1,-2,1,0,1,-2,（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前,（生效2026-07-01至2026-07-31），其规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_VALUE_ONLY,SELECTED,OPTION_A,CAND_003,64,投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（2026-07-01至2026-07-31）有效期内。DOC_E15_AUGUST规定8月1日前进入核保的申请不适用其版本。DOC_E15_JULY明确规定最高投保年龄为64周岁。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3391,json_schema,1140,117,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（2026-07-01至2026-07-31）有效期内。DOC_E15_AUGUST规定8月1日前进入核保的申请不适用其版本。DOC_E15_JULY明确规定最高投保年龄为64周岁。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,入核保的申请不适用其版本。DOC_E15_JULY明确规定最高投保年龄为64周岁。,入核保的申请不适用其版本。DOC_E15_JULY明确规定最高投保年龄为64周岁。
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_001,68,案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（最高年龄64周岁）。但目标属性当前值为70，选项A（64）和B（66）均非基于给定文档推导出的正确数值。DOC_E15_AUGUST规定8月1日后生效且针对此前已进核保流程的申请有特殊处理，但未直接给出7月20日申请的具体年龄限制。然而，若假设当前状态（70）是错误状态，,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4347,json_schema,1613,148,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（最高年龄64周岁）。但目标属性当前值为70，选项A（64）和B（66）均非基于给定文档推导出的正确数值。DOC_E15_AUGUST规定8月1日后生效且针对此前已进核保流程的申请有特殊处理，但未直接给出7月20日申请的具体年龄限制。然而，若假设当前状态（70）是错误状态，""
}",,,,,,True,CAND_003,64,False,ACTION_MAPPING_ERROR,HIGH,理由对Oracle值的正向支持强于对最终所选值的支持,2,3,0,8,0,0,0,0,2026年7月20日进入核保流程，适用DOC_E15_JULY（最高年龄64周岁）。但目标属性当前值为70，选项A（64）和B（66）均非基于给定文 || _E15_JULY（最高年龄64周岁）。但目标属性当前值为70，选项A（64）和B（66）均非基于给定文档推导出的正确数值。DOC_E15_AUGU,
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_POLICY,SELECTED,OPTION_A,CAND_003,64,案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY的生效期间（2026-07-01至2026-07-31）且未在该版本失效后首次进入核保。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期适用最高投保年龄64周岁。DOC_E15_AUGUST规则要求进入核保流程日期在2,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4300,json_schema,2096,143,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY的生效期间（2026-07-01至2026-07-31）且未在该版本失效后首次进入核保。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期适用最高投保年龄64周岁。DOC_E15_AUGUST规则要求进入核保流程日期在2""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,LY_VERSION_SCOPE（优先级300），该日期适用最高投保年龄64周岁。DOC_E15_AUGUST规则要求进入核保流程日期在2,LY_VERSION_SCOPE（优先级300），该日期适用最高投保年龄64周岁。DOC_E15_AUGUST规则要求进入核保流程日期在2
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_A,CAND_003,64,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E15_JULY_VERSION_SCOPE,64,1,DETERMINISTIC_SELECT,False,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择,硬门禁：规则E15_JULY_VERSION_SCOPE唯一允许值=['64']，唯一存活候选直接选择
