event_id,semantic_type,run,seed,generation_status,selection_status,selected_candidate_id,selected_value,auto_semantic_result,selection_reason,candidate_match_evidence,runtime_ms,prompt_eval_count,eval_count,candidate_owl,triples_removed,triples_added,minimal_edit_gate,reasoner_result,reasoner_runtime_ms,reasoner_gate,source_triggers_repair_cq,candidate_satisfies_repair_cq,repair_cq_message,oracle_candidate_id,oracle_value,selection_oracle_correct,full_closure_success
EXT_E023,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 is added as a new input modality requirement at conformance level A.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.2;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.2;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}, ""match"": false}]",6819,876,230,benchmark\external-real-v1\built\candidate-owls\EXT_E023\CAND_002.owl,1,1,True,CONSISTENT,481,True,True,True,,CAND_002,wcag21_input_rule=2.5.2;level=A,True,True
EXT_E023,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 Pointer Cancellation is added at level A,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.2;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.2;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": false}]",7817,876,224,benchmark\external-real-v1\built\candidate-owls\EXT_E023\CAND_002.owl,1,1,True,CONSISTENT,481,True,True,True,,CAND_002,wcag21_input_rule=2.5.2;level=A,True,True
EXT_E023,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.2;level=A,WCAG 2.1 adds an input modality requirement for 2.5.2 Pointer Cancellation at level A,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.2;level=A"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.2;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": false}]",10217,876,255,benchmark\external-real-v1\built\candidate-owls\EXT_E023\CAND_002.owl,1,1,True,CONSISTENT,481,True,True,True,,CAND_002,wcag21_input_rule=2.5.2;level=A,True,True
EXT_E023,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.2;level=A,WCAG 2.1 adds an input modality requirement for 2.5.2 Pointer Cancellation at level A,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.2;level=A"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.2;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}, ""match"": false}]",9192,876,255,benchmark\external-real-v1\built\candidate-owls\EXT_E023\CAND_002.owl,1,1,True,CONSISTENT,481,True,True,True,,CAND_002,wcag21_input_rule=2.5.2;level=A,True,True
EXT_E023,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 Pointer Cancellation is added at conformance level A.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.2;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|conformance|level|pointer"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.2;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""cancellation|conformance|level|pointer"", ""scope_ok"": false}, ""match"": false}]",6922,876,226,benchmark\external-real-v1\built\candidate-owls\EXT_E023\CAND_002.owl,1,1,True,CONSISTENT,481,True,True,True,,CAND_002,wcag21_input_rule=2.5.2;level=A,True,True
EXT_E024,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.3;level=A,WCAG 2.1 adds an input modality requirement for 2.5.3 Label in Name at conformance level A.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.3;level=A"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.3;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": false}]",9214,876,302,benchmark\external-real-v1\built\candidate-owls\EXT_E024\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_input_rule=2.5.3;level=A,True,True
EXT_E024,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 Label in Name is added at conformance level A with an input modality requirement.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.3;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.3;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": false}]",7728,876,232,benchmark\external-real-v1\built\candidate-owls\EXT_E024\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_input_rule=2.5.3;level=A,True,True
EXT_E024,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 Label in Name is added at conformance level A with input modality requirement.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.3;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.3;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": false}]",7206,876,231,benchmark\external-real-v1\built\candidate-owls\EXT_E024\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_input_rule=2.5.3;level=A,True,True
EXT_E024,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 is added as an input modality requirement at conformance level A,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.3;level=A"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.3;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}, ""match"": false}]",7077,876,229,benchmark\external-real-v1\built\candidate-owls\EXT_E024\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_input_rule=2.5.3;level=A,True,True
EXT_E024,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,SELECTED,CAND_002,wcag21_input_rule=2.5.3;level=A,WCAG 2.1 adds an input modality requirement for 2.5.3 Label in Name at conformance level A.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_input_rule=2.5.3;level=A"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_input_rule=2.5.3;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}, ""match"": false}]",11892,876,303,benchmark\external-real-v1\built\candidate-owls\EXT_E024\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_input_rule=2.5.3;level=A,True,True
EXT_E025,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,SELECTED,CAND_002,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""risk_management_text=updated_context_setting"", ""evidence"": {""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""risk_management_context=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",6139,908,202,benchmark\external-real-v1\built\candidate-owls\EXT_E025\CAND_002.owl,1,1,True,CONSISTENT,484,True,True,True,,CAND_002,risk_management_text=updated_context_setting,True,True
EXT_E025,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,SELECTED,CAND_002,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""risk_management_text=updated_context_setting"", ""evidence"": {""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""risk_management_context=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",5437,908,202,benchmark\external-real-v1\built\candidate-owls\EXT_E025\CAND_002.owl,1,1,True,CONSISTENT,484,True,True,True,,CAND_002,risk_management_text=updated_context_setting,True,True
EXT_E025,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,SELECTED,CAND_002,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""risk_management_text=updated_context_setting"", ""evidence"": {""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""risk_management_context=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",7235,908,202,benchmark\external-real-v1\built\candidate-owls\EXT_E025\CAND_002.owl,1,1,True,CONSISTENT,484,True,True,True,,CAND_002,risk_management_text=updated_context_setting,True,True
EXT_E025,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,SELECTED,CAND_002,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""risk_management_text=updated_context_setting"", ""evidence"": {""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""risk_management_context=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",8175,908,202,benchmark\external-real-v1\built\candidate-owls\EXT_E025\CAND_002.owl,1,1,True,CONSISTENT,484,True,True,True,,CAND_002,risk_management_text=updated_context_setting,True,True
EXT_E025,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,SELECTED,CAND_002,risk_management_text=updated_context_setting,Updates text and context setting for risk management,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""risk_management_text=updated_context_setting"", ""evidence"": {""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""risk_management_context=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",8499,908,202,benchmark\external-real-v1\built\candidate-owls\EXT_E025\CAND_002.owl,1,1,True,CONSISTENT,484,True,True,True,,CAND_002,risk_management_text=updated_context_setting,True,True
EXT_E026,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,SELECTED,CAND_002,continuous_evaluation_metrics=recommended_added,The NIST SP 800-63-4 Revision 4 final release (July 2025) introduces recommended continuous evaluation metrics as a substantial content change.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""continuous_evaluation_metrics=recommended_added"", ""evidence"": {""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""continuous_evaluation_metrics=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",7846,902,227,benchmark\external-real-v1\built\candidate-owls\EXT_E026\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,continuous_evaluation_metrics=recommended_added,True,True
EXT_E026,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,SELECTED,CAND_002,continuous_evaluation_metrics=recommended_added,"NIST SP 800-63-4 Revision 4 (final, July 2025) adds recommended continuous evaluation metrics.",unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""continuous_evaluation_metrics=recommended_added"", ""evidence"": {""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""continuous_evaluation_metrics=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",6689,902,221,benchmark\external-real-v1\built\candidate-owls\EXT_E026\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,continuous_evaluation_metrics=recommended_added,True,True
EXT_E026,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,SELECTED,CAND_002,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""continuous_evaluation_metrics=recommended_added"", ""evidence"": {""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""continuous_evaluation_metrics=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",5664,902,182,benchmark\external-real-v1\built\candidate-owls\EXT_E026\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,continuous_evaluation_metrics=recommended_added,True,True
EXT_E026,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,SELECTED,CAND_002,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""continuous_evaluation_metrics=recommended_added"", ""evidence"": {""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""continuous_evaluation_metrics=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",5998,902,196,benchmark\external-real-v1\built\candidate-owls\EXT_E026\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,continuous_evaluation_metrics=recommended_added,True,True
EXT_E026,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,SELECTED,CAND_002,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""continuous_evaluation_metrics=recommended_added"", ""evidence"": {""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""continuous_evaluation_metrics=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",6857,902,217,benchmark\external-real-v1\built\candidate-owls\EXT_E026\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,continuous_evaluation_metrics=recommended_added,True,True
EXT_E027,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,SELECTED,CAND_002,fraud_requirements=expanded_identity_proofing,Expands fraud requirements and recommendations for identity proofing processes.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""nist63_3_status=not_integrated"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""fraud_requirements=expanded_identity_proofing"", ""evidence"": {""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""fraud_requirements_identity_proofing=deferred_to_future_revision"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}]",8222,920,235,benchmark\external-real-v1\built\candidate-owls\EXT_E027\CAND_002.owl,1,1,True,CONSISTENT,475,True,True,True,,CAND_002,fraud_requirements=expanded_identity_proofing,True,True
