event_id,split,semantic_type,domain,title,case_context,subject_label,predicate_label,value_kind,allowed_min,allowed_max,document_ids,source_owl,source_url,retrieved_at,status,notes,lexical_status,support_status,semantic_support,support_adjudication_method,support_checked_before_model_run,support_gate_version
EXT_E148,external,GENERAL_RULE_EXCEPTION,privacy_framework,Privacy Framework IPD PDF availability,Assess the current normative representation for `Privacy Framework 1.1 Initial Public Draft :: Privacy Framework IPD PDF availability` using the cited official public source.,Privacy Framework 1.1 Initial Public Draft :: Privacy Framework IPD PDF availability,resource status,literal_string,,,EXT3_DOC_148_OLD|EXT3_DOC_148_NEW,,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.40.ipd.pdf,2026-08-27T13:59:29.465239+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E149,external,GENERAL_RULE_EXCEPTION,privacy_framework,Privacy Framework mapping spreadsheet,Assess the current normative representation for `Privacy Framework 1.1 Initial Public Draft :: Privacy Framework mapping spreadsheet` using the cited official public source.,Privacy Framework 1.1 Initial Public Draft :: Privacy Framework mapping spreadsheet,resource status,literal_string,,,EXT3_DOC_149_OLD|EXT3_DOC_149_NEW,,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.40.ipd.pdf,2026-08-27T13:59:29.476690+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E153,external,GENERAL_RULE_EXCEPTION,privacy_framework,Privacy Framework engagement channels,Assess the current normative representation for `Privacy Framework 1.1 Initial Public Draft :: Privacy Framework engagement channels` using the cited official public source.,Privacy Framework 1.1 Initial Public Draft :: Privacy Framework engagement channels,resource status,literal_string,,,EXT3_DOC_153_OLD|EXT3_DOC_153_NEW,,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.40.ipd.pdf,2026-08-27T14:29:12.514351+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E154,external,GENERAL_RULE_EXCEPTION,ai_regulation,EU AI Act regulation status,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: EU AI Act regulation status` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: EU AI Act regulation status,legal status,literal_string,,,EXT3_DOC_154_OLD|EXT3_DOC_154_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.649662+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E155,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act high-risk classification,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act high-risk classification` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act high-risk classification,classification rule,literal_string,,,EXT3_DOC_155_OLD|EXT3_DOC_155_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.683743+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E156,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act Annex III scope,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act Annex III scope` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act Annex III scope,scope,literal_string,,,EXT3_DOC_156_OLD|EXT3_DOC_156_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.716265+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E157,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act prohibited practices,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act prohibited practices` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act prohibited practices,prohibition rule,literal_string,,,EXT3_DOC_157_OLD|EXT3_DOC_157_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.749768+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E160,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act risk-management system,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act risk-management system` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act risk-management system,system requirement,literal_string,,,EXT3_DOC_160_OLD|EXT3_DOC_160_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.830245+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E161,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act data governance,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act data governance` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act data governance,data rule,literal_string,,,EXT3_DOC_161_OLD|EXT3_DOC_161_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.859822+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E162,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act technical documentation,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act technical documentation` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act technical documentation,documentation rule,literal_string,,,EXT3_DOC_162_OLD|EXT3_DOC_162_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.889972+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E163,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act record keeping,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act record keeping` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act record keeping,record rule,literal_string,,,EXT3_DOC_163_OLD|EXT3_DOC_163_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.919555+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E164,external,GENERAL_RULE_EXCEPTION,ai_regulation,AI Act transparency,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act transparency` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act transparency,transparency rule,literal_string,,,EXT3_DOC_164_OLD|EXT3_DOC_164_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.943652+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E165,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act human oversight,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act human oversight` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act human oversight,oversight rule,literal_string,,,EXT3_DOC_165_OLD|EXT3_DOC_165_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:29.966285+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E166,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act accuracy and robustness,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act accuracy and robustness` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act accuracy and robustness,quality rule,literal_string,,,EXT3_DOC_166_OLD|EXT3_DOC_166_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T14:24:35.598325+00:00,READY,,LEXICAL_FAIL,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E167,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act post-market monitoring,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act post-market monitoring` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act post-market monitoring,monitoring rule,literal_string,,,EXT3_DOC_167_OLD|EXT3_DOC_167_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:30.022412+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E168,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act conformity assessment,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act conformity assessment` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act conformity assessment,assessment rule,literal_string,,,EXT3_DOC_168_OLD|EXT3_DOC_168_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:30.051532+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E169,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act GPAI obligations,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act GPAI obligations` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act GPAI obligations,obligation rule,literal_string,,,EXT3_DOC_169_OLD|EXT3_DOC_169_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T14:24:35.623731+00:00,READY,,LEXICAL_FAIL,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E170,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act codes of practice,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act codes of practice` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act codes of practice,practice rule,literal_string,,,EXT3_DOC_170_OLD|EXT3_DOC_170_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:30.108168+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E171,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act market surveillance,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act market surveillance` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act market surveillance,surveillance rule,literal_string,,,EXT3_DOC_171_OLD|EXT3_DOC_171_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T13:59:30.138719+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E172,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act penalties,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act penalties` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act penalties,penalty rule,literal_string,,,EXT3_DOC_172_OLD|EXT3_DOC_172_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T14:24:35.659369+00:00,READY,,LEXICAL_FAIL,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E173,external,CROSS_SENTENCE_SCOPE,ai_regulation,AI Act phased application,Assess the current normative representation for `Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act phased application` using the cited official public source.,Regulation (EU) 2024/1689 Artificial Intelligence Act :: AI Act phased application,temporal rule,literal_string,,,EXT3_DOC_173_OLD|EXT3_DOC_173_NEW,,https://op.europa.eu/o/opportal-service/download-handler?identifier=dc8116a1-3fe6-11ef-865a-01aa75ed71a1&format=PDF&language=en&productionSystem=cellar&part=,2026-08-27T14:24:35.691642+00:00,READY,,LEXICAL_FAIL,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E174,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA 2025 guidance supersedes 2023 guidance,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA 2025 guidance supersedes 2023 guidance` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA 2025 guidance supersedes 2023 guidance,version status,literal_string,,,EXT3_DOC_174_OLD|EXT3_DOC_174_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.204014+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E175,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA Section 524B recommendations,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA Section 524B recommendations` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA Section 524B recommendations,section status,literal_string,,,EXT3_DOC_175_OLD|EXT3_DOC_175_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.228476+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E176,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA cyber device scope,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA cyber device scope` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA cyber device scope,scope,literal_string,,,EXT3_DOC_176_OLD|EXT3_DOC_176_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.251384+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E177,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA premarket submission documentation,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA premarket submission documentation` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA premarket submission documentation,documentation rule,literal_string,,,EXT3_DOC_177_OLD|EXT3_DOC_177_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.273804+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E178,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA cybersecurity device design,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA cybersecurity device design` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA cybersecurity device design,design rule,literal_string,,,EXT3_DOC_178_OLD|EXT3_DOC_178_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.289738+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E179,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA cybersecurity labeling,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA cybersecurity labeling` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA cybersecurity labeling,labeling rule,literal_string,,,EXT3_DOC_179_OLD|EXT3_DOC_179_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.306555+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E180,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA cybersecurity risk management,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA cybersecurity risk management` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA cybersecurity risk management,risk rule,literal_string,,,EXT3_DOC_180_OLD|EXT3_DOC_180_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.321558+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E181,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA vulnerability management,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA vulnerability management` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA vulnerability management,vulnerability rule,literal_string,,,EXT3_DOC_181_OLD|EXT3_DOC_181_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T13:59:35.092290+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E183,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA security update process,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA security update process` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA security update process,update rule,literal_string,,,EXT3_DOC_183_OLD|EXT3_DOC_183_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.375721+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E184,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA total product lifecycle,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA total product lifecycle` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA total product lifecycle,lifecycle rule,literal_string,,,EXT3_DOC_184_OLD|EXT3_DOC_184_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T14:24:35.732041+00:00,READY,,LEXICAL_AMBIGUOUS,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E185,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA quality system considerations,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA quality system considerations` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA quality system considerations,quality rule,literal_string,,,EXT3_DOC_185_OLD|EXT3_DOC_185_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.404601+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E186,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA documentation consistency,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA documentation consistency` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA documentation consistency,documentation rule,literal_string,,,EXT3_DOC_186_OLD|EXT3_DOC_186_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T13:59:30.419973+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E187,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA networked device risk,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA networked device risk` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA networked device risk,risk scope,literal_string,,,EXT3_DOC_187_OLD|EXT3_DOC_187_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T13:59:35.223118+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E188,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA patient-harm context,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA patient-harm context` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA patient-harm context,safety scope,literal_string,,,EXT3_DOC_188_OLD|EXT3_DOC_188_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T13:59:35.270111+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E189,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA postmarket management reference,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA postmarket management reference` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA postmarket management reference,postmarket rule,literal_string,,,EXT3_DOC_189_OLD|EXT3_DOC_189_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T13:59:35.300688+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E190,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA safety communications alerts,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA safety communications alerts` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA safety communications alerts,alert rule,literal_string,,,EXT3_DOC_190_OLD|EXT3_DOC_190_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T14:26:54.896683+00:00,READY,,LEXICAL_AMBIGUOUS,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E191,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA patching mitigation,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA patching mitigation` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA patching mitigation,mitigation rule,literal_string,,,EXT3_DOC_191_OLD|EXT3_DOC_191_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T14:24:35.768063+00:00,READY,,LEXICAL_AMBIGUOUS,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E192,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA device resilience,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA device resilience` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA device resilience,resilience rule,literal_string,,,EXT3_DOC_192_OLD|EXT3_DOC_192_NEW,,https://public-inspection.federalregister.gov/2016-31406.pdf,2026-08-27T13:59:35.409292+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E193,external,CROSS_SENTENCE_SCOPE,medical_device_cybersecurity,FDA premarket review consistency,Assess the current normative representation for `Cybersecurity in Medical Devices guidance update :: FDA premarket review consistency` using the cited official public source.,Cybersecurity in Medical Devices guidance update :: FDA premarket review consistency,review rule,literal_string,,,EXT3_DOC_193_OLD|EXT3_DOC_193_NEW,,https://www.federalregister.gov/documents/full_text/html/2025/06/27/2025-11669.html,2026-08-27T14:24:35.789456+00:00,READY,,LEXICAL_AMBIGUOUS,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E195,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 early application with S2,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 early application with S2` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 early application with S2,application condition,literal_string,,,EXT3_DOC_195_OLD|EXT3_DOC_195_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:35.567335+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E196,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 sustainability-related risks,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 sustainability-related risks` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 sustainability-related risks,scope,literal_string,,,EXT3_DOC_196_OLD|EXT3_DOC_196_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.622955+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E197,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 cash-flow effect scope,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 cash-flow effect scope` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 cash-flow effect scope,scope,literal_string,,,EXT3_DOC_197_OLD|EXT3_DOC_197_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.644362+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E198,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 content and presentation,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 content and presentation` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 content and presentation,presentation rule,literal_string,,,EXT3_DOC_198_OLD|EXT3_DOC_198_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/ifrs-s1/using-sasb-standards-for-ifrs-s1.pdf,2026-08-27T13:59:35.623391+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
